respondent_id,batch,task,profile,chosen,rating,decision_process,decision_process_code,human_involved,accuracy_pct,transparency,opt_out,appeal,bias_audit,decision_process_idx,accuracy_idx,transparency_idx,opt_out_idx,appeal_idx,bias_audit_idx,attr_row_order
1351,main_study,5,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,1,0,1,0,1,1,1,0,"[3, 0, 2, 1, 4, 5]"
1351,main_study,6,A,0,3,AI decides alone,AI_alone,0,30,1,1,0,1,2,2,1,1,0,1,"[3, 5, 4, 0, 2, 1]"
1351,main_study,6,B,1,3,AI decides alone,AI_alone,0,10,1,1,1,0,2,0,1,1,1,0,"[3, 5, 4, 0, 2, 1]"
1351,main_study,7,A,0,2,AI decides alone,AI_alone,0,20,0,0,0,0,2,1,0,0,0,0,"[2, 0, 5, 1, 3, 4]"
1351,main_study,7,B,1,4,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[2, 0, 5, 1, 3, 4]"
1351,main_study,8,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,1,0,0,0,1,0,1,"[1, 5, 2, 0, 3, 4]"
1351,main_study,8,B,0,2,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,1,0,1,1,0,1,1,"[1, 5, 2, 0, 3, 4]"
1352,main_study,1,A,0,4,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,1,0,2,1,1,0,1,"[1, 4, 0, 2, 3, 5]"
1352,main_study,1,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,1,1,1,1,0,0,1,1,"[1, 4, 0, 2, 3, 5]"
1352,main_study,2,A,1,5,"AI suggests, human decides",suggest_human_decides,1,10,1,1,1,1,0,0,1,1,1,1,"[5, 0, 2, 1, 3, 4]"
1352,main_study,2,B,0,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,1,1,0,0,0,1,1,1,"[5, 0, 2, 1, 3, 4]"
1352,main_study,3,A,1,5,"AI suggests, human decides",suggest_human_decides,1,30,0,1,1,1,0,2,0,1,1,1,"[5, 0, 1, 2, 4, 3]"
1352,main_study,3,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,1,1,0,0,0,0,1,"[5, 0, 1, 2, 4, 3]"
1352,main_study,4,A,0,1,AI decides alone,AI_alone,0,10,0,0,0,1,2,0,0,0,0,1,"[5, 3, 0, 2, 1, 4]"
1352,main_study,4,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,1,0,1,0,1,0,1,0,"[5, 3, 0, 2, 1, 4]"
1352,main_study,5,A,0,4,AI decides alone,AI_alone,0,20,1,1,1,0,2,1,1,1,1,0,"[2, 4, 3, 5, 1, 0]"
1352,main_study,5,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,1,0,1,1,1,1,1,0,"[2, 4, 3, 5, 1, 0]"
1352,main_study,6,A,0,4,AI decides alone,AI_alone,0,10,1,0,0,0,2,0,1,0,0,0,"[3, 1, 5, 4, 0, 2]"
1352,main_study,6,B,1,5,"AI suggests, human decides",suggest_human_decides,1,20,1,0,0,1,0,1,1,0,0,1,"[3, 1, 5, 4, 0, 2]"
1352,main_study,7,A,0,2,AI decides alone,AI_alone,0,30,1,1,0,0,2,2,1,1,0,0,"[4, 2, 1, 5, 0, 3]"
1352,main_study,7,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,0,0,1,2,0,1,0,0,"[4, 2, 1, 5, 0, 3]"
1352,main_study,8,A,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,1,1,1,2,0,0,1,1,"[0, 2, 5, 1, 4, 3]"
1352,main_study,8,B,0,2,AI decides alone,AI_alone,0,30,0,0,1,0,2,2,0,0,1,0,"[0, 2, 5, 1, 4, 3]"
1353,main_study,1,A,1,5,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,1,0,1,1,1,1,1,0,"[2, 0, 3, 4, 1, 5]"
1353,main_study,1,B,0,4,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[2, 0, 3, 4, 1, 5]"
1353,main_study,2,A,0,3,"AI suggests, human decides",suggest_human_decides,1,30,1,0,1,0,0,2,1,0,1,0,"[3, 0, 4, 5, 2, 1]"
1353,main_study,2,B,1,3,AI decides alone,AI_alone,0,10,0,1,0,1,2,0,0,1,0,1,"[3, 0, 4, 5, 2, 1]"
1353,main_study,3,A,0,3,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,1,1,1,0,1,0,1,"[3, 4, 0, 2, 1, 5]"
1353,main_study,3,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,0,1,0,1,1,0,0,"[3, 4, 0, 2, 1, 5]"
1353,main_study,4,A,1,4,AI decides alone,AI_alone,0,30,1,1,1,0,2,2,1,1,1,0,"[5, 1, 2, 4, 0, 3]"
1353,main_study,4,B,0,3,AI decides alone,AI_alone,0,30,1,1,0,1,2,2,1,1,0,1,"[5, 1, 2, 4, 0, 3]"
1353,main_study,5,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,1,1,0,1,1,0,1,"[1, 2, 4, 3, 5, 0]"
1353,main_study,5,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,1,1,0,0,0,1,1,1,0,"[1, 2, 4, 3, 5, 0]"
1353,main_study,6,A,0,3,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,1,0,1,1,0,1,1,"[2, 3, 5, 4, 1, 0]"
1353,main_study,6,B,1,3,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,0,0,0,0,1,0,0,"[2, 3, 5, 4, 1, 0]"
1353,main_study,7,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,1,0,1,0,0,0,1,0,"[1, 3, 5, 2, 0, 4]"
1353,main_study,7,B,0,3,AI decides alone,AI_alone,0,30,1,1,1,1,2,2,1,1,1,1,"[1, 3, 5, 2, 0, 4]"
1353,main_study,8,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,0,1,0,0,0,0,0,"[4, 3, 5, 0, 1, 2]"
1353,main_study,8,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,1,0,0,0,0,1,1,0,"[4, 3, 5, 0, 1, 2]"
1354,main_study,1,A,0,1,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,0,1,2,0,0,0,0,"[5, 2, 1, 4, 3, 0]"
1354,main_study,1,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,1,1,1,1,1,0,1,"[5, 2, 1, 4, 3, 0]"
1354,main_study,2,A,0,1,AI decides alone,AI_alone,0,30,0,0,0,0,2,2,0,0,0,0,"[1, 0, 4, 2, 5, 3]"
1354,main_study,2,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,0,1,2,1,0,1,0,"[1, 0, 4, 2, 5, 3]"
1354,main_study,3,A,0,1,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,0,1,0,0,0,0,0,"[1, 4, 3, 0, 5, 2]"
1354,main_study,3,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,1,1,2,0,0,0,1,"[1, 4, 3, 0, 5, 2]"
1354,main_study,4,A,0,1,AI decides alone,AI_alone,0,10,1,1,0,1,2,0,1,1,0,1,"[4, 3, 5, 0, 1, 2]"
1354,main_study,4,B,1,5,"AI suggests, human decides",suggest_human_decides,1,20,1,1,1,1,0,1,1,1,1,1,"[4, 3, 5, 0, 1, 2]"
1354,main_study,5,A,0,1,"AI suggests, human decides",suggest_human_decides,1,10,0,0,0,0,0,0,0,0,0,0,"[2, 3, 4, 0, 5, 1]"
1354,main_study,5,B,1,5,"AI suggests, human decides",suggest_human_decides,1,20,0,0,1,0,0,1,0,0,1,0,"[2, 3, 4, 0, 5, 1]"
1354,main_study,6,A,0,1,"AI suggests, human decides",suggest_human_decides,1,10,0,0,0,1,0,0,0,0,0,1,"[0, 4, 2, 3, 1, 5]"
1354,main_study,6,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,1,1,0,1,1,0,1,"[0, 4, 2, 3, 1, 5]"
1354,main_study,7,A,0,1,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,1,0,2,1,1,0,1,"[3, 0, 1, 2, 5, 4]"
1354,main_study,7,B,1,5,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,0,0,1,1,0,1,0,"[3, 0, 1, 2, 5, 4]"
1354,main_study,8,A,0,1,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,0,1,1,1,0,0,0,1,"[4, 0, 3, 5, 2, 1]"
1354,main_study,8,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,1,0,1,0,0,0,1,0,"[4, 0, 3, 5, 2, 1]"
1355,main_study,1,A,0,1,AI decides alone,AI_alone,0,30,1,0,0,0,2,2,1,0,0,0,"[3, 2, 1, 4, 5, 0]"
1355,main_study,1,B,1,5,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,1,0,2,0,1,0,1,"[3, 2, 1, 4, 5, 0]"
1355,main_study,2,A,1,5,AI decides alone,AI_alone,0,10,0,1,1,0,2,0,0,1,1,0,"[5, 4, 2, 0, 3, 1]"
1355,main_study,2,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,0,1,1,1,1,0,0,"[5, 4, 2, 0, 3, 1]"
1355,main_study,3,A,0,2,AI decides alone,AI_alone,0,20,1,0,1,1,2,1,1,0,1,1,"[4, 2, 5, 1, 3, 0]"
1355,main_study,3,B,1,5,"AI suggests, human decides",suggest_human_decides,1,20,1,1,1,0,0,1,1,1,1,0,"[4, 2, 5, 1, 3, 0]"
1355,main_study,4,A,0,2,AI decides alone,AI_alone,0,10,1,0,1,1,2,0,1,0,1,1,"[1, 5, 0, 2, 4, 3]"
1355,main_study,4,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,0,0,1,0,0,1,0,0,1,"[1, 5, 0, 2, 4, 3]"
1355,main_study,5,A,1,5,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,1,0,0,1,0,1,1,"[4, 2, 5, 0, 3, 1]"
1355,main_study,5,B,0,2,"AI suggests, human decides",suggest_human_decides,1,10,0,0,1,0,0,0,0,0,1,0,"[4, 2, 5, 0, 3, 1]"
1355,main_study,6,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,1,1,0,1,0,0,1,"[4, 1, 3, 2, 5, 0]"
1355,main_study,6,B,0,1,AI decides alone,AI_alone,0,20,1,0,0,0,2,1,1,0,0,0,"[4, 1, 3, 2, 5, 0]"
1355,main_study,7,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,1,1,0,1,1,0,1,"[2, 0, 1, 3, 5, 4]"
1355,main_study,7,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,1,1,1,1,1,0,1,1,"[2, 0, 1, 3, 5, 4]"
1355,main_study,8,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,0,1,1,0,1,0,0,"[2, 0, 4, 5, 1, 3]"
1355,main_study,8,B,0,2,AI decides alone,AI_alone,0,30,1,0,1,0,2,2,1,0,1,0,"[2, 0, 4, 5, 1, 3]"
1356,main_study,1,A,1,3,AI decides alone,AI_alone,0,10,1,0,0,1,2,0,1,0,0,1,"[2, 1, 0, 4, 5, 3]"
1356,main_study,1,B,0,3,"AI suggests, human decides",suggest_human_decides,1,30,1,0,1,0,0,2,1,0,1,0,"[2, 1, 0, 4, 5, 3]"
1356,main_study,2,A,1,3,AI decides alone,AI_alone,0,10,1,0,1,1,2,0,1,0,1,1,"[1, 5, 3, 0, 4, 2]"
1356,main_study,2,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,1,0,1,2,0,0,1,0,"[1, 5, 3, 0, 4, 2]"
1356,main_study,3,A,1,4,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,1,0,2,1,1,0,1,"[0, 4, 1, 2, 3, 5]"
1356,main_study,3,B,0,3,AI decides alone,AI_alone,0,30,0,1,1,0,2,2,0,1,1,0,"[0, 4, 1, 2, 3, 5]"
1356,main_study,4,A,1,3,AI decides alone,AI_alone,0,10,1,1,1,1,2,0,1,1,1,1,"[2, 3, 0, 4, 5, 1]"
1356,main_study,4,B,0,3,"AI suggests, human decides",suggest_human_decides,1,20,1,1,0,1,0,1,1,1,0,1,"[2, 3, 0, 4, 5, 1]"
1356,main_study,5,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,0,1,2,0,0,0,0,"[3, 5, 0, 1, 2, 4]"
1356,main_study,5,B,1,3,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,0,0,0,1,0,1,0,"[3, 5, 0, 1, 2, 4]"
1356,main_study,6,A,0,3,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,1,0,1,1,1,0,1,0,"[5, 3, 2, 4, 0, 1]"
1356,main_study,6,B,1,3,"AI suggests, human decides",suggest_human_decides,1,20,1,1,1,1,0,1,1,1,1,1,"[5, 3, 2, 4, 0, 1]"
1356,main_study,7,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,1,1,0,1,0,0,1,"[3, 1, 2, 5, 0, 4]"
1356,main_study,7,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,0,1,0,1,0,0,0,"[3, 1, 2, 5, 0, 4]"
1356,main_study,8,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,1,0,1,1,0,0,1,0,"[5, 0, 3, 2, 4, 1]"
1356,main_study,8,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,0,1,0,0,0,0,0,"[5, 0, 3, 2, 4, 1]"
1357,main_study,1,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,0,0,0,0,0,1,0,0,0,"[2, 4, 1, 3, 0, 5]"
1357,main_study,1,B,0,4,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,0,0,1,2,1,1,0,0,"[2, 4, 1, 3, 0, 5]"
1357,main_study,2,A,0,2,AI decides alone,AI_alone,0,30,0,1,0,0,2,2,0,1,0,0,"[5, 2, 4, 3, 1, 0]"
1357,main_study,2,B,1,3,AI decides alone,AI_alone,0,20,0,0,1,1,2,1,0,0,1,1,"[5, 2, 4, 3, 1, 0]"
1357,main_study,3,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,1,0,0,0,1,0,1,"[3, 4, 0, 2, 1, 5]"
1357,main_study,3,B,0,4,AI decides alone,AI_alone,0,30,1,0,1,0,2,2,1,0,1,0,"[3, 4, 0, 2, 1, 5]"
1357,main_study,4,A,0,3,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,1,0,0,0,1,0,1,"[0, 4, 2, 3, 1, 5]"
1357,main_study,4,B,1,5,AI decides alone,AI_alone,0,10,1,1,1,0,2,0,1,1,1,0,"[0, 4, 2, 3, 1, 5]"
1357,main_study,5,A,1,3,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,1,0,2,1,1,0,1,"[5, 4, 0, 2, 1, 3]"
1357,main_study,5,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,1,1,0,0,0,0,1,"[5, 4, 0, 2, 1, 3]"
1357,main_study,6,A,1,3,AI decides alone,AI_alone,0,10,0,1,1,0,2,0,0,1,1,0,"[3, 5, 4, 1, 0, 2]"
1357,main_study,6,B,0,3,AI decides alone,AI_alone,0,20,0,1,1,0,2,1,0,1,1,0,"[3, 5, 4, 1, 0, 2]"
1357,main_study,7,A,0,3,"AI suggests, human decides",suggest_human_decides,1,10,0,1,1,1,0,0,0,1,1,1,"[3, 0, 4, 1, 5, 2]"
1357,main_study,7,B,1,3,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,1,0,0,1,0,1,1,"[3, 0, 4, 1, 5, 2]"
1357,main_study,8,A,0,3,AI decides alone,AI_alone,0,30,1,1,0,0,2,2,1,1,0,0,"[2, 3, 5, 4, 0, 1]"
1357,main_study,8,B,1,3,AI decides alone,AI_alone,0,30,1,1,0,1,2,2,1,1,0,1,"[2, 3, 5, 4, 0, 1]"
1358,main_study,1,A,1,2,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,1,0,0,0,1,0,1,"[3, 2, 0, 1, 5, 4]"
1358,main_study,1,B,0,1,AI decides alone,AI_alone,0,30,1,0,1,1,2,2,1,0,1,1,"[3, 2, 0, 1, 5, 4]"
1358,main_study,2,A,0,3,AI decides alone,AI_alone,0,10,0,0,1,0,2,0,0,0,1,0,"[3, 4, 1, 2, 5, 0]"
1358,main_study,2,B,1,3,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,0,1,1,1,1,0,0,"[3, 4, 1, 2, 5, 0]"
1358,main_study,3,A,1,2,AI decides alone,AI_alone,0,20,1,0,0,0,2,1,1,0,0,0,"[1, 5, 4, 2, 0, 3]"
1358,main_study,3,B,0,1,AI decides alone,AI_alone,0,20,0,0,0,0,2,1,0,0,0,0,"[1, 5, 4, 2, 0, 3]"
1358,main_study,4,A,1,2,"AI suggests, human decides",suggest_human_decides,1,20,0,1,0,0,0,1,0,1,0,0,"[1, 5, 0, 2, 4, 3]"
1358,main_study,4,B,0,1,"AI suggests, human decides",suggest_human_decides,1,30,1,1,1,1,0,2,1,1,1,1,"[1, 5, 0, 2, 4, 3]"
1358,main_study,5,A,0,1,AI decides alone,AI_alone,0,20,0,0,0,0,2,1,0,0,0,0,"[5, 0, 1, 2, 3, 4]"
1358,main_study,5,B,1,2,"AI suggests, human decides",suggest_human_decides,1,10,1,0,0,1,0,0,1,0,0,1,"[5, 0, 1, 2, 3, 4]"
1358,main_study,6,A,1,2,"AI suggests, human decides",suggest_human_decides,1,20,0,1,0,1,0,1,0,1,0,1,"[2, 4, 3, 5, 1, 0]"
1358,main_study,6,B,0,1,AI decides alone,AI_alone,0,30,0,1,1,0,2,2,0,1,1,0,"[2, 4, 3, 5, 1, 0]"
1358,main_study,7,A,1,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[0, 2, 5, 3, 1, 4]"
1358,main_study,7,B,0,1,"AI suggests, human decides",suggest_human_decides,1,30,0,0,1,1,0,2,0,0,1,1,"[0, 2, 5, 3, 1, 4]"
1358,main_study,8,A,1,2,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,0,1,1,0,1,0,0,"[4, 3, 0, 1, 5, 2]"
1358,main_study,8,B,0,1,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[4, 3, 0, 1, 5, 2]"
1359,main_study,1,A,0,2,AI decides alone,AI_alone,0,30,1,0,1,1,2,2,1,0,1,1,"[1, 4, 3, 5, 0, 2]"
1359,main_study,1,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,1,1,0,0,0,1,1,1,"[1, 4, 3, 5, 0, 2]"
1359,main_study,2,A,0,2,AI decides alone,AI_alone,0,10,1,0,1,0,2,0,1,0,1,0,"[0, 2, 3, 1, 5, 4]"
1359,main_study,2,B,1,4,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,0,0,2,1,1,0,0,"[0, 2, 3, 1, 5, 4]"
1359,main_study,3,A,0,1,AI decides alone,AI_alone,0,30,1,1,0,0,2,2,1,1,0,0,"[5, 0, 1, 4, 2, 3]"
1359,main_study,3,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,1,1,1,1,1,0,1,"[5, 0, 1, 4, 2, 3]"
1359,main_study,4,A,1,4,AI decides alone,AI_alone,0,10,0,1,1,0,2,0,0,1,1,0,"[4, 5, 1, 3, 2, 0]"
1359,main_study,4,B,0,2,AI decides alone,AI_alone,0,10,0,1,0,1,2,0,0,1,0,1,"[4, 5, 1, 3, 2, 0]"
1359,main_study,5,A,1,3,AI decides alone,AI_alone,0,30,1,0,1,0,2,2,1,0,1,0,"[5, 4, 2, 3, 0, 1]"
1359,main_study,5,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,1,1,2,0,0,0,1,"[5, 4, 2, 3, 0, 1]"
1359,main_study,6,A,0,1,AI decides alone,AI_alone,0,20,1,1,0,0,2,1,1,1,0,0,"[3, 4, 5, 1, 2, 0]"
1359,main_study,6,B,1,3,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,0,1,1,0,1,0,0,"[3, 4, 5, 1, 2, 0]"
1359,main_study,7,A,0,2,AI decides alone,AI_alone,0,10,1,1,0,0,2,0,1,1,0,0,"[3, 2, 1, 4, 0, 5]"
1359,main_study,7,B,1,3,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,0,0,0,0,1,0,0,"[3, 2, 1, 4, 0, 5]"
1359,main_study,8,A,1,3,"AI suggests, human decides",suggest_human_decides,1,30,1,1,1,1,0,2,1,1,1,1,"[3, 4, 0, 5, 2, 1]"
1359,main_study,8,B,0,2,AI decides alone,AI_alone,0,20,0,1,1,1,2,1,0,1,1,1,"[3, 4, 0, 5, 2, 1]"
1360,main_study,1,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,0,0,1,0,0,1,0,0,1,"[4, 3, 5, 1, 0, 2]"
1360,main_study,1,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,1,0,1,2,1,1,1,0,"[4, 3, 5, 1, 0, 2]"
1360,main_study,2,A,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,0,0,1,2,1,0,0,0,"[0, 5, 1, 3, 4, 2]"
1360,main_study,2,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,1,1,1,1,0,0,1,1,1,"[0, 5, 1, 3, 4, 2]"
1360,main_study,3,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,1,0,1,0,0,0,1,0,"[5, 0, 2, 1, 3, 4]"
1360,main_study,3,B,0,2,AI decides alone,AI_alone,0,10,0,1,0,1,2,0,0,1,0,1,"[5, 0, 2, 1, 3, 4]"
1360,main_study,4,A,1,4,"AI suggests, human decides",suggest_human_decides,1,20,0,0,1,0,0,1,0,0,1,0,"[1, 0, 4, 5, 3, 2]"
1360,main_study,4,B,0,2,AI decides alone,AI_alone,0,20,1,0,0,1,2,1,1,0,0,1,"[1, 0, 4, 5, 3, 2]"
1360,main_study,5,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,1,0,1,1,1,1,1,0,"[5, 3, 4, 2, 0, 1]"
1360,main_study,5,B,0,2,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,1,0,2,1,1,0,1,"[5, 3, 4, 2, 0, 1]"
1360,main_study,6,A,1,4,AI decides alone,AI_alone,0,10,0,0,1,1,2,0,0,0,1,1,"[5, 1, 3, 0, 4, 2]"
1360,main_study,6,B,0,4,"AI suggests, human decides",suggest_human_decides,1,20,1,0,0,0,0,1,1,0,0,0,"[5, 1, 3, 0, 4, 2]"
1360,main_study,7,A,0,4,AI decides alone,AI_alone,0,10,0,1,1,1,2,0,0,1,1,1,"[1, 0, 2, 5, 4, 3]"
1360,main_study,7,B,1,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,1,0,1,2,1,1,1,0,"[1, 0, 2, 5, 4, 3]"
1360,main_study,8,A,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,0,1,2,1,0,1,0,"[0, 5, 3, 4, 2, 1]"
1360,main_study,8,B,1,3,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[0, 5, 3, 4, 2, 1]"
1361,main_study,1,A,1,3,AI decides alone,AI_alone,0,10,1,1,1,1,2,0,1,1,1,1,"[0, 2, 5, 1, 3, 4]"
1361,main_study,1,B,0,2,AI decides alone,AI_alone,0,30,1,0,1,0,2,2,1,0,1,0,"[0, 2, 5, 1, 3, 4]"
1361,main_study,2,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,0,1,1,2,1,1,0,1,"[1, 0, 4, 3, 5, 2]"
1361,main_study,2,B,1,3,"AI suggests, human decides",suggest_human_decides,1,10,0,0,1,0,0,0,0,0,1,0,"[1, 0, 4, 3, 5, 2]"
1361,main_study,3,A,0,3,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[0, 3, 5, 1, 2, 4]"
1361,main_study,3,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,1,1,1,2,0,0,1,1,"[0, 3, 5, 1, 2, 4]"
1361,main_study,4,A,1,2,AI decides alone,AI_alone,0,10,0,0,1,1,2,0,0,0,1,1,"[4, 2, 5, 1, 3, 0]"
1361,main_study,4,B,0,1,AI decides alone,AI_alone,0,30,0,1,1,0,2,2,0,1,1,0,"[4, 2, 5, 1, 3, 0]"
1361,main_study,5,A,1,3,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,1,1,1,1,1,1,1,1,"[1, 2, 0, 3, 4, 5]"
1361,main_study,5,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,0,1,0,1,1,0,0,"[1, 2, 0, 3, 4, 5]"
1361,main_study,6,A,1,2,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,1,0,2,0,1,0,1,"[0, 1, 3, 5, 2, 4]"
1361,main_study,6,B,0,1,AI decides alone,AI_alone,0,10,0,1,0,1,2,0,0,1,0,1,"[0, 1, 3, 5, 2, 4]"
1361,main_study,7,A,0,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,0,0,0,0,1,0,0,"[1, 4, 5, 0, 2, 3]"
1361,main_study,7,B,1,2,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,1,1,0,1,0,0,1,"[1, 4, 5, 0, 2, 3]"
1361,main_study,8,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,0,0,1,2,1,1,0,0,"[1, 4, 3, 5, 0, 2]"
1361,main_study,8,B,1,3,"AI suggests, human decides",suggest_human_decides,1,20,0,0,1,1,0,1,0,0,1,1,"[1, 4, 3, 5, 0, 2]"
1362,main_study,1,A,1,3,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,0,1,1,1,1,0,0,"[0, 5, 2, 3, 1, 4]"
1362,main_study,1,B,0,2,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[0, 5, 2, 3, 1, 4]"
1362,main_study,2,A,0,2,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,0,0,2,1,1,0,0,"[0, 2, 3, 5, 4, 1]"
1362,main_study,2,B,1,3,AI decides alone,AI_alone,0,10,1,0,0,1,2,0,1,0,0,1,"[0, 2, 3, 5, 4, 1]"
1362,main_study,3,A,0,1,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,0,1,1,2,0,1,0,1,"[1, 0, 3, 2, 5, 4]"
1362,main_study,3,B,1,2,"AI suggests, human decides",suggest_human_decides,1,30,1,1,1,1,0,2,1,1,1,1,"[1, 0, 3, 2, 5, 4]"
1362,main_study,4,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[4, 2, 0, 3, 1, 5]"
1362,main_study,4,B,1,3,"AI suggests, human decides",suggest_human_decides,1,30,1,0,1,0,0,2,1,0,1,0,"[4, 2, 0, 3, 1, 5]"
1362,main_study,5,A,1,3,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,1,1,1,2,0,0,1,1,"[2, 1, 4, 5, 0, 3]"
1362,main_study,5,B,0,1,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,0,0,1,1,0,0,0,0,"[2, 1, 4, 5, 0, 3]"
